,tweet_id,sentiment,author,content
20152,1693994772,happiness,darkcode,"@williamduncan the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks"
39814,1753885141,happiness,JohnDalziel,@timlichfield alreet chap! Have an awesome time! N congrats on it recent results!
24952,1694975745,happiness,SandralovesDW,Good morning everyone i hope you all have a great day  even though  it is Monday keep on smiling
20669,1694089816,happiness,topsurf,"@gi_ri_ja good morning, It's nice to see you!"
33382,1752591949,happiness,Ayeelaurenlovee,i'm eating cookies that have been sitting around for a week now. thanks andrea dear
30586,1751644144,happiness,angieborrego,@taylorswift13 Mine too! Hayley is great
21868,1694313027,happiness,pigarotti,i finally found the perfect matte lcd cleaner!! i-nix screen cleaner ftw!
27361,1695766089,happiness,Traci_Maxxafe,@EliteAffairs This was funny! I have 7.
31103,1751820857,happiness,zipitjezebel,Watching One Fine Day while eating my cereal. Start a good sunday with a good movie
26103,1695282010,happiness,ShayyyG,The sun is shining  Have a great day
32047,1752159518,happiness,tatyanajade,@HarleyPlays you and @dezzy88 are both baitersss  hope tonight is fun!
10106,1962823573,happiness,JorgeJuarez,"Hanging with my BFF @JasmineWHO today! Ya Ya! @amandababby Our old friend is in my prayers, I hope this experience helps her"
38373,1753648059,happiness,jonathanforster,"Heading to the office through a very quiet Stockholm, at least its not sunny"
34352,1752847559,happiness,MoZFoto,"@Aubergine006 I still have plenty of food left here! Thanks for coming over, I can't wait to see how the pictures came out"
29748,1751325484,happiness,angelkorex,fun day with boo. short but fun
36960,1753400957,happiness,chilled35,"@rossianson invite sent   You can now invite more collabs too, pass the word around"
35292,1753073653,happiness,cassone,Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much
33257,1752562804,happiness,nicolepenney,@artistiquemeg wooohooo! I'm fourth row back
21147,1694182289,happiness,ghoonk,@Pon_and_Zi Thanks! I'm on my way now
36971,1753401327,happiness,KimmiMcfly,@JessMcFlyxxx that would be an idea  haha xx
23638,1694664966,happiness,seekingGod14,"carolina won, yeah"
7905,1961923067,happiness,silowyi,"Totally been too long since I updated.  Saw Star Trek, excellent!  Killed Yogg-Saron 10 man.  Memorial Day killed 25 man raids"
32636,1752353093,happiness,ontheflypr,@clighty Invite them to your house instead
14992,1964703995,happiness,andrewjhawkins,@jessbooka i just drove past your hotel  wish u was ere. I'm thinking a december trip for a real white xmas!!
29255,1751142868,happiness,officialTila,@LILJIZZEL hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
31502,1751956062,happiness,ww35mm,@mundah and I'm really glad you were able to watch the game
26555,1695443220,happiness,hiemma,Happy #starwarsday
24313,1694812905,happiness,armoredsaint,@jrathburn Good mornin' Jason! Ready for a fresh new week as well!
27017,1695619237,happiness,PaulaJAfan4evax,@RyanSeacrest have a god day  xx
35374,1753094756,happiness,whitsundays,@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol
20864,1694126320,happiness,Mitch201,just woke up with a cat in my face  haha
39502,1753836011,happiness,daysparkle,"@sarahteaa good girl, sarah. now we've got ourselves a club"
36781,1753367256,happiness,Angelfish007,@Courageous_one Very much so.  Setting some goals for the next couple of months in preparation
37464,1753485398,happiness,pootiechang,"@duck_ily Thanks for coming out, cuz"
32031,1752158239,happiness,jgustaf,"@clairezee86 fo sho, im down"
26500,1695441046,happiness,AugustJewel,Good Monday to all. It's still wet outside but inside I'm sunny  I'm feeling a surge of warmth and energy. This will be a good day!
36703,1753363934,happiness,lotr4000,Happy mother's day everyone!
30359,1751572755,happiness,Arielleezy,@DomSoFresh bl MUTHAFUCKIN ah!  I win!
24903,1694953617,happiness,SimplyMe142,@Adam__Carter Good film
29747,1751325481,happiness,TferThomas,@PinkBerryGirl Aha I see...will do
24963,1694976174,happiness,Arkive,@mbburns That's great news
26279,1695343977,happiness,celobas,"@spinallhead Bom dia, Uï¿½tisson!"
32491,1752320853,happiness,sherod,"@whiteangle We held out, Japanese people were making origami animals for Darcy   Had a great time, amazing place!"
38528,1753666084,happiness,RowanPellegrin,"@JasonBradbury nice on the jet ski testing! Hope the book is going well. Cheers for adding me, got twitter after watching the gadget show"
32183,1752194762,happiness,ForeverYours__,Just got home from dinner with my mommy and my new grandma. I'd rather be in Hollywood right now
26657,1695477329,happiness,Annikadahl,On our way to St. Martin!!! Vacation for a week
34573,1752897438,happiness,german_aussie,mum's day - ended up being happy  not that it's my day or anything....
19153,1966191300,happiness,holladayze,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.
24852,1694931358,happiness,maddiiee1,"I'm eating a flake storm from hungry jacks. or as americans call it, burger king"
29469,1751215508,happiness,ByDezin,@JohnLusher You're welcome! It's been a wonderful day  How about you? Stayin outta trouble or should I be ready to crash a party? LOL
26027,1695278972,happiness,Anne124,"Starting my morning, with coffee and the Early Show with Harry.  Home improvement...my fav. subject...&quot;dezign&quot;."
24691,1694904382,happiness,bethasaurr,Yum! Whole box of cookies for me
31961,1752124725,happiness,erinmolli,back home with my puppyy
31086,1751820134,happiness,DolledUpDal,whoohoo! just went to get movies and junk food  its a womens night mwahaha &gt;
37237,1753451363,happiness,MicahforReal,Living my life
21895,1694327803,happiness,KeishyaMarie,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
33959,1752749302,happiness,Markthebest,happy mothers day to all   im off to spend the day with my family
29385,1751212005,happiness,EvonneSell,about to play my first game of apple to apples!!   wish me luck...
30810,1751716419,happiness,maxwellvintage,@capemaybooks alright don't want you to overdue it now. LOL you are funny  nite nite
22024,1694347869,happiness,lyciabycia,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
38290,1753632531,happiness,aleeeeee,bought awesome shooeessss
14603,1964581898,happiness,wcvm,@Drlebron - Welcome to Minnesoooooooota. Free up some time this trip to catch up! Won't be at Cliquot Club though; they closed
37923,1753568418,happiness,dalebandoni,"@Lee_bandoni Ok, see you at da climbing"
35054,1753009923,happiness,nataliamurgui,"@Chi_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje"
36515,1753328676,happiness,sooejay,Fab sunny day
36453,1753311929,happiness,CindyheartsJon,@jonathanrknight so great to hear from u again today! U r the best! Cannot wait to see u on the cruise!!! &lt;3 Cindy with the sign
21485,1694240281,happiness,myfolklover,@Steph_Atticus Thank you
35079,1753029242,happiness,LJ4U,"Well, it was very inspirative day. There's no room for design in todays schedule, so i'm heading to bed"
34834,1752964404,happiness,holyhiphopper,SNL hosted by Justin Timberlake startssssssssssss NOW!!  WOOHOO!!
22166,1694367644,happiness,johnr0924,@taylorswift13 oh great!  hope you'll have a blast there! ;)
36910,1753399196,happiness,jenamynig,Yay me! I did good on my com final  I needa step up next semester forsure tho. No more distractions.
37533,1753500627,happiness,rayannefox,"had a cracking night last night, don't think i've ever laughed so much  nice, lazy day today woop!"
31386,1751921233,happiness,TheGreatMebo,started a great mother's day season!
37797,1753549358,happiness,stineyu,@_NyLana_ An! Happy Mother's Day!
35787,1753177720,happiness,denisewarfe,"@mistressmia had not heard the title or author before, must look it up  Enjoy"
26051,1695280176,happiness,rasberrysmile,yay .. sherbert and chocolate ... very nutritious
17402,1965652526,happiness,Natty_Hall,@sugafactory omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins
30581,1751643723,happiness,Merebearrr,"@Postlemonkey Oh, awesome, I have Yahooo!  Good night, sleep tight, don't let the bed bugs bite!"
29862,1751393790,happiness,OfficialMsMogul,@iampritty Oh! Outside? Glad to see you didn't melt!!
29832,1751360691,happiness,kristinemac,"getting ready to go read, pray, and go to bed. Enjoy the rest of the night"
12908,1963784087,happiness,K2Kyle,"@idmoore Enjoy your day too! Prob see u up top of Glyders. No pint for me, gotta drive straight back as we've got Dog stuff to do Sunday"
32048,1752159547,happiness,kuroru07,Congratulations Mr. Jay-el and Mrs. Maricar Chu! Wish you all the best in the world!
39146,1753773749,happiness,sophycake,couldn't resist ? http://blip.fm/~5z7v3
30739,1751713771,happiness,vanstan,@lar206 just saw a baby blue regal with the word &quot;SLAB&quot; written in huge letters on the side  hahaaaa
27067,1695653622,happiness,JKielb,Watching Ryann!!  Gonna be a grand day!!!
32376,1752259303,happiness,Nautinkotbkitty,@JonathanRKnight you &amp; chicken soup &amp; I'll be good!
26443,1695409753,happiness,carolmwagner,"@macpowell I'M AWAKE, AND HAPPY!"
385,1957055981,happiness,montanaspeaks,FB is boring   and i wanna sing RIGHT NOW..! *-*
2705,1957609123,happiness,BriannaTerry,@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE
21822,1694311125,happiness,jesusyouthdelhi,now we are also on twitter  follow us to know the latest!
14018,1964300584,happiness,_xotashhh,@yelyahwilliams  but i love your haaaaair!
32355,1752258346,happiness,shauneyzilla,had a great night with friends
26356,1695375836,happiness,Cristina_RN,Looks like the sun is making a comeback in the midwest!!!! Happy Monday to me
29924,1751396394,happiness,alekandsteph,@nsharm75 thank you for reading Ohlala
22536,1694440309,happiness,tasshh,giving myself a manicure + pedicure  ahhh how i've missed you nice pretty nails...
7019,1961522595,happiness,cookiemonster17,i really wanna play....
37133,1753434255,happiness,avandehey,2am feedings for the baby are fun when he is all smiles and coos
22053,1694348993,happiness,mfernanda05,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them"
36992,1753415203,happiness,mishiesings,Downtown was fun tonight  The walk back to the car was rediculous lol
32227,1752226294,happiness,bellalynne,"exhausted, sore and sunburnt. but I'm really happy"
30492,1751609364,happiness,jrstanley,"@assos Eh, it's alright - nowhere near the same quality as a standard keyboard, but still useful!"
11304,1963173602,happiness,zoomswhizzkid,@ellyaway I know june 2010...  but its gonna be so good. Im going to se it even if im 20 when it comes out.
30946,1751784435,happiness,dorkussMALORKUS,"@BeDimples Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day"
36435,1753311105,happiness,skoop,@madberry TestFest was weer een groot succes
34045,1752773522,happiness,marquetteturner,"@MoCo love that lamp!  We're in Sydney, Australia"
35579,1753136618,happiness,irisdaniel,About to go to sleep. Fun
12410,1963567548,happiness,BritneySource,this week of mine was not easy!  but finally it's over! (:
33612,1752647531,happiness,Giovannaepae,welcome to the family new pillow  im going to lay my head on you tonight!!!
25651,1695163858,happiness,whovian99,Saw Fiddler with Topol! The girls LOOOOVED it!  Next month... Annie! 7th row! *can't wait* Trip 2 the music store for Fiddler sheet music.
38336,1753634162,happiness,Remelyn,"yay playing scattegories and being random with Joel, May &amp; Sherman"
36764,1753366722,happiness,PrincessSunja,Wow! That's what I say about star trek.  very cool.
35893,1753198134,happiness,LisaLikes,"@snarkandboobs LOL! I liked the log ride reference, but all I think about when I think of that ride is how wet you get"
26479,1695411321,happiness,sharonsnest,@DanielleBean peace &amp; quiet.  Enjoy it while it lasts!
34853,1752965048,happiness,WookieeChew,I still can't believe the Matt McCoy interview got 255 views!! Twitter truly is....AWESOME!
16190,1965267641,happiness,kojecat,@donnyosmond Very excited as we have just booked tickets to Vegas (we live in the UK) can't believe the  price of the show tickets
25691,1695165200,happiness,wuschelcore,"@kathibelle im sure he will  and if its not today, maybe it will be tomorrow.."
32265,1752227551,happiness,allywafflesyo,@shufflebite im gunna juhs so its another way to talk ta yu  &lt;3
984,1957191024,happiness,sridharv86,Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!!
28281,1696135315,happiness,wpstudios,@imjustcreative having a F**Kin' great day over there Graham isn't it
39789,1753871921,happiness,louise_roxy,"Headache is gone,thank god!Time for tea i think"
23167,1694568504,happiness,CountCoat,Ideas gallore!!  Rock Opera FTW!!!! Yes tweets Kayleigh and I are writing a rock opera.  For more info email us: CoatAndKay@hotmail.com
8627,1962235481,happiness,Greeneyes0526,"@yikes77 It would be great if those VIPS were for some acts I'd enjoy seeing, but noooo."
34108,1752795803,happiness,Angel42579,@SirReigns Now that's what i like to hear!   You won't unfollow us little people on Twitter when you make it big will u?
28251,1696134518,happiness,smilestheace,@chetbuchanan SANJAYA FOREVER! HAHAHAHAHAHA!!!!
30636,1751678656,happiness,ArcanumEffect,Bass drum heads breaking equals bust. Who needs tickets for May 15th? You?
7905,1961923067,happiness,silowyi,"Totally been too long since I updated.  Saw Star Trek, excellent!  Killed Yogg-Saron 10 man.  Memorial Day killed 25 man raids"
5118,1960625068,happiness,monkey2939,Had a lovely day yesterday. The weather was great! Now stupid slapton
29583,1751286671,happiness,librarykitty,@sdelighted Oh yay! Glad you are there and having fun with the baby.
37067,1753418505,happiness,Shontelle_Layne,@Albz86  oh man i wanna be in the bay asap! Thank you   Have a great day!
23092,1694551388,happiness,kleeinlondon,"Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges"
34584,1752898082,happiness,Rochelle_Lasco,? ALREADY FINISHED CHATTING . HAHA ..  ?
15969,1965080825,happiness,KikiVsEveryone,@saraxmazing ah! NFG were super amazing! Jordan is 'pretty legit'!! Can't stay longer 2 meet everyone cuz we hv 3 hour drive home!
39603,1753851836,happiness,bmoyle,@ScottRhodie so you liked it. Glad to hear
39186,1753775032,happiness,icednyior,"ahh, juz got a new Rapidshare account that lasts till Oct 09. 10gb download limit daily"
38213,1753617164,happiness,mschikee,Happy mother's day @mrskutcher
35836,1753195441,happiness,serenawu,@yinawu Happy Mother's Day  http://bit.ly/iJm54  (my friends made the video)
38504,1753665299,happiness,Anime81,"@NinjaFanpire Anytime! I'm off ~ I can't match your stamina... my nice, warm, comfy bed is calling (screaming) my name...lol Night Ninja!"
31636,1752019443,happiness,blueflairphoto,now accepting maid applications.  would be nice if you'd start first thing tomorrow - would make a wonderful Mother's Day present!
21207,1694184896,happiness,littlefoxy,"Hope I'm not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D'oro all!"
23785,1694687337,happiness,Farscale,@zampeachie PANGE???!!!!! AHAHAHAHAHA. You two could meet up for drinks.
29824,1751360328,happiness,LjTx,@TheKrewe Glad you are having a blast.
29065,1751071330,happiness,aimeehadley,@michaelsheen Well I guess they think of everything   Thanks so much for keeping the fans in the loop
38504,1753665299,happiness,Anime81,"@NinjaFanpire Anytime! I'm off ~ I can't match your stamina... my nice, warm, comfy bed is calling (screaming) my name...lol Night Ninja!"
21149,1694182320,happiness,ratty657,i woke him up in the end. Got bored.
30216,1751503234,happiness,brokerkathy,@acummings I am ecstatic client can do a deed in lieu of ...so Monday I will take my sign &amp; lockbox off happy another satisfied client
23842,1694706124,happiness,sharebear212,Happy Star Wars Day!!! May The 4th Be With You!
34834,1752964404,happiness,holyhiphopper,SNL hosted by Justin Timberlake startssssssssssss NOW!!  WOOHOO!!
17551,1965690612,happiness,brojoghost,@Cadwaladr omg yes!!!!!!! but I have to get ready for work early tonight  I have payroll distribution duty
33458,1752618197,happiness,punkbunny05,can't stop smiling  i'm in the best mood right now!!!!!
23567,1694646463,happiness,adityab,@yohanik Hehe. Just found the Wikipedia page for the movie. And Last.fm confirms it. Thank you.  http://is.gd/iPrR
28760,1750965135,happiness,michaelbwallace,Just sang &quot;Shine&quot; by Newsboys in the car with @hollyewallace Holla!
3604,1958085888,happiness,littlelaura84,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great
18155,1965898144,happiness,joefoodie,"@Candypants2 we did! They came out cold  The cheese sauce was good, though."
26693,1695509464,happiness,Racegirl44,"@MissEileen hahaha  Really, I'm just trying to figure out the last time he was on FB by looking at all of his friends pages"
32523,1752321771,happiness,RobbyReedy,"Will be going to Indiana Baptist Sunday, Pray for summer missionaries..."
32662,1752354088,happiness,rebeccabari,great day/night with my gabberss
14741,1964627665,happiness,wifeof1momof4,"Back @ home AGAIN .. bathing kids, ironing clothes for hubby .. nephew's graduation tonight! I remember when he was 2!"
24374,1694833198,happiness,holidaycarclub,"Sydney - Toyota - Landcruiser - 1996 - $10,000  - new ad received and will be posted on the HCC site soon"
35325,1753075121,happiness,Phoebesheahan,yum - mother's day lunch at The Food Business in Burnside was delicious! such a gorgeous day
25783,1695192982,happiness,CherieAmour24,Back in from LI 2hours ago n still made it to work  yay me
1696,1957375661,happiness,ciarafegan,Is dreading going to work  BUT....its friiiiiday!! whoop!!!
27960,1696003267,happiness,peechhh,happy star wars dayyyy =D and hbd to uncle LEE
16554,1965387343,happiness,sarahfleck,Definitely need to work out after this business trip- too much free food and alcohol. I'm sure I've gained a few pounds.
11160,1963129919,happiness,IsobelDawn,"The trip to Stockholm got cancelled  To make it up I'm planning to do some shopping tomorrow, nothing makes a girl as happy like shopping"
21202,1694184582,happiness,lrkane,"@missamanda yeah, i'll take care of it tonight/tomorrow  just pay me on the night, easy"
26277,1695343905,happiness,LemonpiY,@sevenspoons I like mine green  Just somehow doesn't taste minty otherwise .. heh heh.
23553,1694645561,happiness,djsolidbase,"@atbandre nice wedding ring, shiny!"
8711,1962263932,happiness,samstokes,"@NeilDavidson happened about three weeks ago. Why, is there a serial card fraudster on the loose?"
26433,1695409119,happiness,YellowRoseofTX,@dannywood glad u could check in with us today. keep in touch.
38398,1753649145,happiness,faithsonshyne,@SeanTheROBOT  Good Evening!~
23548,1694645384,happiness,chynesechopstyk,Does anyone out there want to be REALLY awesome and buy me one of these for my birthday? http://poprl.com/1vN0
23914,1694725779,happiness,GOttaviani,unpacking my new toy arrived in the studio right now  it's called TC Finalizer. can't wait to check how it sounds !!!
22713,1694475783,happiness,OlorinLorien,Tweetie v helpfully shrinks longer tweet. Brilliant.
31091,1751820345,happiness,bsoler,"@JanieceLincoln Ha... Totally go for it. You're a journalism major, so it's a perfect fit."
26368,1695376339,happiness,victoriadespo,@dougiemcfly   god peppermint mochas frappachinos are amazing...  and addicting
31781,1752054535,happiness,Aerostella,played okami for 14 hours today
9007,1962392145,happiness,KeelHaulKate,Finished new moon! Woo! Now i want the next one...
33767,1752699535,happiness,SarahGomes_x,"@tabithalynnne lmao, yep"
32847,1752415897,happiness,anieszkaa,happy motherss dayyyy  so my sister decided to make lunch...hmph. but i decorated the house !  andd then i danced and sang hahaa
29420,1751213443,happiness,shoneytek,caught up on emails for my research project.  yay for labels and search in #gmail.  much easier
24780,1694928944,happiness,Shandoe,"@Mossyy Not a problem,  Glad to!"
7476,1961741465,happiness,Pringle_,"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)"
32741,1752384914,happiness,heyChasity,just got home from the City Lights show  yeahhh!
37579,1753516268,happiness,Lassam,@Catboy_Dubai Enjoy sounds idyllic AND Geordiebird has lost her bikini...perfect holiday!
32677,1752382230,happiness,BatBrooke,@iamdakota oh cool you're gonna be in van ? thats cool i live in victoria. well ur pree awesome girl
29036,1751070201,happiness,Shibz2311,"@GetSmart86 haha...Live long &amp; prosper. The movie was better than I thought, they did an awesome job, I'm pleased"
35282,1753073340,happiness,lotusheartbreak,@devyra lol you always make me happy.  i promise i won't. lol its only 1 silly. you are up late too my friend
23853,1694706662,happiness,amirahrah,"@happy_pills we have a punching bag here! but ive never touched it, covered with my brother's sweat.. but u can use it if u want! hehe"
37665,1753531702,happiness,DreamsRFree,Greys Anatomy is so fuckn awesome atm!!
23094,1694551401,happiness,kelanjo19,"@lollipop26 that was a really good interview to read, really enjoyed it  x"
39964,1753904357,happiness,Kiaroux,Watched Wolverine yesterday ... a spur of the moment kinda thing. Awesome! So proud that a South African director did that
22677,1694474528,happiness,meteodub,"Days with cellstorms, I like it!"
4434,1960377687,happiness,tiffanyb,"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late."
9376,1962561639,happiness,spiderogumi_,"@laurenglennon I's sorry  listen to some Bats or GD as you do it! [dude, I never got to tell you, but, BATS WERE AMAZING &lt;33]"
2750,1957617858,happiness,emma_BMTH,"laughed so much today over that picture of lauren, that my chest hurts."
28633,1750928728,happiness,angielaaa,Watching next day air
19765,1966347760,happiness,xylofreak,You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3
34787,1752962466,happiness,tulip_petals,"Headed out at 6 today, shopped for Mother's Day gifts. I love B&amp;BWs new scents ? AND finished my book I bought yesterday."
21293,1694203619,happiness,JavierChua,@vewe haha. Hope U have a Great Laugh as Laughter is the Best Medicine
21914,1694328673,happiness,sarah1025,"to @WebAnime and @tbaggins1, thanks for following me."
31944,1752124118,happiness,aliciasparks,@tncc24 - so sweet  why aren't you out livin' it up this saturday night?
20582,1694070931,happiness,DustinUrbanski,@Mandarific well on a day off you owe it to yourself to sleep in late
28975,1751036185,happiness,sarahmaeblogs,"@FollowMyJourney Oh girl, get that baby going to bed at 7pm!"
29237,1751142181,happiness,tinyunicorn,I am officially a kindergarten cop
36347,1753292238,happiness,AndreaBryan,@SelenaGomez selena's mom congratulations' have a nice day
26558,1695443414,happiness,ILoveSinging28,cooked my own Lunch todayy  Givin' my mum a relaxin' dayy.
29991,1751430519,happiness,OliviaWilder,@twtboxdj  Thanks Mr. DJ!
18689,1966051163,happiness,TheFirstChibi,@Sabrina1989 I thought it was a simple one  I found it hilarious.
23101,1694551635,happiness,JuliaBall,Happy Star Wars Day  - May the Fourth be with you
24676,1694903861,happiness,bellaisdomino,"we finally got our graduation gear today, i'm so excited. can you believe it? just 41 days left! aaah  and the sweater is so cozy"
20669,1694089816,happiness,topsurf,"@gi_ri_ja good morning, It's nice to see you!"
18196,1965909051,happiness,Wengles,"... I want to die. I want to TAKE my own life, forever. She's trying to get me to do a duet."
35171,1753049951,happiness,erynhalice,@michaellington hahaha that made me laugh
37464,1753485398,happiness,pootiechang,"@duck_ily Thanks for coming out, cuz"
20964,1694145506,happiness,statsninja,loves it that the first Monday of May is a Bank Holiday!  http://plurk.com/p/roxar
17394,1965650573,happiness,bethylynn18,either my inerne is fucked or my mind is but i'm pretty sure that it's the internet
20346,1694017621,happiness,yojibee,"@pixelbase @steverumsby I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009"
35459,1753115601,happiness,tvasquez86,@yvasquez82 Thank you sister!!
26818,1695546117,happiness,beansbaker,Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs &amp; Fri for more Gigs with John
10050,1962810366,happiness,50000steps,Just received my Leeds 10K bib and timing chip - but my hip injury means I won't be breaking any 10K PB this time around
20508,1694053329,happiness,Bsamyedig,lovely night of steve-o and family guy. off to bed.
37240,1753451488,happiness,andreeqng,"@adamjackson With McDonald's promoting the McCafe (similar to Starbucks), we may soon see McSmoothies (like Jamba Juice) next"
38089,1753599838,happiness,hannahismyname,can't be arsed to get out of bed  hello sunshine
23803,1694704855,happiness,twilightnewborn,@thebraysmommy thx! Hoping it's a good week.
35917,1753199297,happiness,curbsid3,"@TomFelton Haha! What's it like looking back on work? Or fun, as I'm sure it was"
35471,1753115965,happiness,JT_NigerianBoi,"@chachada1 Yeah im following you, Hun! Goodnight"
39760,1753870862,happiness,andreeaparaschi,And I am off to my sister's to partyyyy!
26802,1695545630,happiness,Greicy2210,Morning everyone!!!
20915,1694128246,happiness,BJ111,@xMyrthe you writing fanfic? me read!
22901,1694512309,happiness,ITbarbie,@bobbiehouston haha that photo is too funny! I hope he wasn't disturbed by passengers too much during the flight
27024,1695619566,happiness,gretchenmaple,manang is back! had a great dinner!  super busog :O
39994,1753918900,happiness,courtside101,Succesfully following Tayla!!
34812,1752963461,happiness,JacobGoesGreen,home now!
32436,1752289907,happiness,Dance2nite,Thank god for Starbucks
35201,1753050904,happiness,jhairstyle,third date went well....moving on to fourth!!!!!!
27621,1695846359,happiness,lolobarrientos,"at workyy, trying to get on point with all that I have to do  smile!! &lt;3Lin-Man tonight!!"
39716,1753869302,happiness,DayneKingsford,feels like warm things
22894,1694512074,happiness,loveorsympathy,@megfrancesca really was the best night ever
34947,1752987030,happiness,tariqh,"@ayende LOL it's not the army it's starfleet, rules are meant to be broken to get the job done. That's why he gets the medal"
34343,1752847035,happiness,orlund,Pulled out the breakfast sausage for Mothers Day. Hopefully the baby sleeps in
24611,1694880579,happiness,emilylouisemei,omg supernatural is on after good news week
20342,1694017437,happiness,Allyface,Ah. Bank holiday morning...reading Elle in bed and getting excited for a roast dinner in Sheering later
37059,1753418227,happiness,Hegel_k,wow! party! my new life! it is awesome! no more girlfriends they just create tons of drama! babes at a party is the way to go!  just w ...
27310,1695730068,happiness,Heartliss,@dejam88. Well gotdamn girl!!! I dont know what else!!!!  I'm sleepy again! Grrr
23529,1694644750,happiness,llaeak,"@emma_BMTH i also want to attend the tafe gig  I asked mum about soundwave and she was like, hmmm possibly. which probably means yes."
22818,1694494785,happiness,_sammyrockett,Is in starbucks
23685,1694667020,happiness,maryelizabethx,I skip school way too often  I'm rather proud actually.
34751,1752943062,happiness,AlyseMooney,Goodnight Beautiful world  sweet dreams. olive juice!
12847,1963744566,happiness,courteneybone1,need to cheer up!
16586,1965391696,happiness,alenabarros,I just want to watch my Naruto Shippuuden missed episodes.
38421,1753649775,happiness,llJessicall,@GoldenFish00 Thxx!! I was in the bathroom when you said it..
22421,1694421363,happiness,dickie_doodle,"@HellenBach good stuff, cant wait for the results"
34677,1752920849,happiness,_Stacy_T,"Goodnight, good morning and HAPPY MOTHERS DAY! Visit my profile to see my silly offspring.Its funny, the love of my life picks his nose!"
30850,1751750047,happiness,jasra,had a very good day and is now going to get into bed!
37726,1753534398,happiness,Alberte_Balerte,Aly &amp; AJ new album this summer. YAY!
32592,1752351341,happiness,rosalmao,@HilHolla have fun on flashy fed hill..im sure you're imported cheeto eating ass will fit in lol
9040,1962404828,happiness,lacitygrl8,such.a.tease.
12079,1963459302,happiness,KellyShibari,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
27914,1695964746,happiness,garymurning,@gamerbabe360 I'm feeling a little sleepy now. Been reading Gunter Grass... wonderful but tiny print. Eyes done in
9760,1962705336,happiness,danni82,"@GirlUSoCrazy lol girl I cannot stop!!! I am a student, I can't afford $14 a pop eyeshadows. But I am so hooked"
21273,1694202497,happiness,vmbui,"@Ciaee Yessir, yessir, three cheeks full."
5724,1961033974,happiness,kaelahbee,in park slope brooklyn working the bust photoshoot. this is so exciting! &amp;no more fever! but my tonsils are the size of golfballs
34258,1752823273,happiness,kenzaturner,"My industrial is repierced, and I made a cute little friend"
11403,1963202301,happiness,TheUncleLouie,Rain Rain Rain go away come back next week when I'm gone (via @GigglingMarlin) raining lie crazy in the Keys
35496,1753117120,happiness,Ivy_Blue,@TheUnclean Thanks. Busy as fuck is good in my book.
31153,1751853009,happiness,Smaulren,@avenue_a The rocky kind! With little rockpools &amp; octopi &amp; shells &amp; stuff. Now I want to be at the beach. Its the perfect overcast day.
34509,1752895118,happiness,MaryJCannabian,"@aileen2u2 and yep, you've converted me to Blip.  Been great to hear a lot of others suggestions - some pretty great stuff!"
31382,1751921145,happiness,moonicaa,omg  @nicolekennedy i found it  thnx
33625,1752671673,happiness,SarahJoyy,"Tired from work. I hate closing, eek. But all smiles today. Aloha Kitchen, yum."
24205,1694790504,happiness,dogthesteve,Brilliant weekend.  BRILLIANT I SAY!    In work now and actually working .
36851,1753383118,happiness,mykeamend,@Ivy_Blue - the chauffeur from &quot;Some Kind of Wonderful&quot; was my idea of a perfect woman
29680,1751322674,happiness,3thirteen2,sittin at home watchin monster in-law waitin for pizza.. yum yum
32056,1752159819,happiness,lykethebyrd,@aimeesays aww i hope it does fly by because JT episodes are usually really good (and it's early but so far this ep hassn't disappointed)
39927,1753903203,happiness,macmuso,instant-messaging with two of my favourite conversation guys
34877,1752983591,happiness,marjorieyan,@kayemeff its almost your birthday!!
